profile,K,seed,policy,utility,cost,budget,n_calls,budget_violated,deadline_violated,oracle_utility,regret
tau_bench,15,0,cbuc,0.3210772159998373,10.201737265208816,45.60903315254886,6,0,0,0.8989828627029035,0.5779056467030662
tau_bench,15,0,cbuc_aggr,0.07802797814308449,7.065554597907922,45.60903315254886,6,0,0,0.8989828627029035,0.820954884559819
tau_bench,15,1,react_capped,0.7784440230928673,51.071402088232446,50.65017554719604,9,1,0,0.8829984993735743,0.10455447628070702
tau_bench,15,1,bwk_vanilla,0.8958249102885214,49.98591311409667,50.65017554719604,11,0,0,0.8829984993735743,-0.012826410914947073
tau_bench,15,1,cbuc,0.31895112753262633,8.45404710420812,50.65017554719604,6,0,0,0.8829984993735743,0.564047371840948
tau_bench,15,1,cbuc_aggr,0.31470102334795214,8.850046485785683,50.65017554719604,6,0,0,0.8829984993735743,0.5682974760256222
tau_bench,15,2,react_capped,0.9428488214770454,49.94566652212142,46.70010495483207,10,1,0,0.973980943697127,0.03113212222008155
tau_bench,15,2,bwk_vanilla,0.8825384414471881,51.75778040335542,46.70010495483207,7,1,0,0.973980943697127,0.09144250224993888
tau_bench,15,2,cbuc,0.1428689332966543,7.70402567165263,46.70010495483207,6,0,0,0.973980943697127,0.8311120104004727
tau_bench,15,2,cbuc_aggr,0.06818947668747832,8.192941173432619,46.70010495483207,6,0,0,0.973980943697127,0.9057914670096486
tau_bench,15,3,react_capped,0.9073688158161662,40.27972001241575,38.98159310196809,10,1,0,0.9671320605603976,0.059763244744231336
tau_bench,15,3,bwk_vanilla,0.9124341566740759,41.96937969496773,38.98159310196809,9,1,0,0.9671320605603976,0.054697903886321675
tau_bench,15,3,cbuc,0.04586690904167645,6.393660798348934,38.98159310196809,6,0,0,0.9671320605603976,0.9212651515187211
tau_bench,15,3,cbuc_aggr,0.1318197961490557,10.647781348401676,38.98159310196809,6,0,0,0.9671320605603976,0.8353122644113419
tau_bench,15,4,react_capped,0.7551959050861502,58.20322992359017,54.14446763160534,5,1,0,0.9650537991181076,0.20985789403195743
tau_bench,15,4,bwk_vanilla,0.9387454245361602,53.693401683033905,54.14446763160534,11,0,0,0.9650537991181076,0.026308374581947458
tau_bench,15,4,cbuc,0.9999651893116469,14.579680911727465,54.14446763160534,12,0,0,0.9650537991181076,-0.03491139019353928
tau_bench,15,4,cbuc_aggr,0.9997225025760432,34.232737579755096,54.14446763160534,11,0,0,0.9650537991181076,-0.0346687034579356
tau_bench,15,5,react_capped,0.884965435343805,55.361788729719144,49.448660530390384,10,1,0,0.9321329487980473,0.047167513454242305
tau_bench,15,5,bwk_vanilla,0.9542406245791386,50.29477852177547,49.448660530390384,13,1,0,0.9321329487980473,-0.022107675781091296
tau_bench,15,5,cbuc,0.9937925710857926,25.698692679609465,49.448660530390384,11,0,0,0.9321329487980473,-0.06165962228774524
tau_bench,15,5,cbuc_aggr,0.9392195281883615,40.129259416152465,49.448660530390384,12,0,0,0.9321329487980473,-0.007086579390314207
tau_bench,15,6,react_capped,0.5717055049860951,50.614818027814096,49.4341043120776,10,1,0,0.9436858952907071,0.37198039030461205
tau_bench,15,6,bwk_vanilla,0.878167136141496,49.29325813073191,49.4341043120776,10,0,0,0.9436858952907071,0.06551875914921113
tau_bench,15,6,cbuc,0.9985484598870518,33.27568648869942,49.4341043120776,20,0,0,0.9436858952907071,-0.05486256459634464
tau_bench,15,6,cbuc_aggr,0.9989340060287935,30.313612983474474,49.4341043120776,20,0,0,0.9436858952907071,-0.05524811073808633
tau_bench,15,7,react_capped,0.8282693670268114,53.379980532449,46.286350651636006,11,1,0,0.8914783717318037,0.06320900470499224
tau_bench,15,7,bwk_vanilla,0.8013871117542954,47.58117881093355,46.286350651636006,9,1,0,0.8914783717318037,0.09009125997750822
tau_bench,15,7,cbuc,0.9999999609551792,35.35003680517799,46.286350651636006,26,0,0,0.8914783717318037,-0.10852158922337551
tau_bench,15,7,cbuc_aggr,0.9999999917798025,44.8565656038831,46.286350651636006,31,0,0,0.8914783717318037,-0.10852162004799881
tau_bench,15,8,react_capped,0.8370221190809425,60.35388967490311,56.16885147896626,11,1,0,0.9438398964890278,0.10681777740808529
tau_bench,15,8,bwk_vanilla,0.8977326876562244,55.39046331013021,56.16885147896626,10,0,0,0.9438398964890278,0.04610720883280339
tau_bench,15,8,cbuc,0.359190196928735,4.815482096258163,56.16885147896626,6,0,0,0.9438398964890278,0.5846496995602928
tau_bench,15,8,cbuc_aggr,0.05733986894535814,4.727898730869115,56.16885147896626,6,0,0,0.9438398964890278,0.8865000275436696
tau_bench,15,9,react_capped,0.875887029856588,35.70464826655406,33.93188864794509,12,1,0,0.8770197397864399,0.0011327099298519272
tau_bench,15,9,bwk_vanilla,0.49950196884437514,34.71591644902516,33.93188864794509,10,1,0,0.8770197397864399,0.37751777094206473
tau_bench,15,9,cbuc,0.6571551359453223,25.906895893155824,33.93188864794509,12,0,0,0.8770197397864399,0.2198646038411176
tau_bench,15,9,cbuc_aggr,0.8777855536645098,23.13012872127554,33.93188864794509,16,0,0,0.8770197397864399,-0.0007658138780699542
tau_bench,15,10,react_capped,0.8646518518968492,60.50532107608263,56.43938814666168,10,1,0,0.9378281325046376,0.07317628060778836
tau_bench,15,10,bwk_vanilla,0.027245344139579686,65.79037329353156,56.43938814666168,1,1,0,0.9378281325046376,0.9105827883650579
tau_bench,15,10,cbuc,0.9994812278904338,39.28995840632906,56.43938814666168,20,0,0,0.9378281325046376,-0.06165309538579622
tau_bench,15,10,cbuc_aggr,0.9798760245634074,41.52272503179074,56.43938814666168,15,0,0,0.9378281325046376,-0.0420478920587698
tau_bench,15,11,react_capped,0.8797435281251322,48.80246976538712,46.202105044246096,11,1,0,0.9592349132072452,0.07949138508211295
tau_bench,15,11,bwk_vanilla,0.7500869242082503,46.15105779080706,46.202105044246096,9,0,0,0.9592349132072452,0.2091479889989949
tau_bench,15,11,cbuc,0.9999982090361275,34.66043157637388,46.202105044246096,22,0,0,0.9592349132072452,-0.04076329582888227
tau_bench,15,11,cbuc_aggr,0.9999073170833961,37.40398363096336,46.202105044246096,20,0,0,0.9592349132072452,-0.0406724038761509
tau_bench,15,12,react_capped,0.7247365369949839,47.45265327477585,42.98449285191353,11,1,0,0.9372543077739075,0.21251777077892364
tau_bench,15,12,bwk_vanilla,0.894813648448247,42.164055614715004,42.98449285191353,10,0,0,0.9372543077739075,0.042440659325660546
tau_bench,15,12,cbuc,0.9987436707683329,20.787747167662197,42.98449285191353,12,0,0,0.9372543077739075,-0.06148936299442542
tau_bench,15,12,cbuc_aggr,0.999126795728219,11.790315834995411,42.98449285191353,11,0,0,0.9372543077739075,-0.06187248795431155
tau_bench,15,13,react_capped,0.927057684828075,43.101460619227645,42.59034593328987,10,1,0,0.9327189056896146,0.005661220861539529
tau_bench,15,13,bwk_vanilla,0.8895894282210164,46.88877536600177,42.59034593328987,11,1,0,0.9327189056896146,0.04312947746859819
tau_bench,15,13,cbuc,0.8373165563697856,24.86654115144674,42.59034593328987,16,0,0,0.9327189056896146,0.09540234931982894
tau_bench,15,13,cbuc_aggr,0.26724386001287315,9.814721179385252,42.59034593328987,6,0,0,0.9327189056896146,0.6654750456767414
tau_bench,15,14,react_capped,0.9028461936572323,51.61005339078676,51.19441816314138,10,1,0,0.8895776017671201,-0.013268591890112202
tau_bench,15,14,bwk_vanilla,0.8741748106469881,50.56369766095403,51.19441816314138,14,0,0,0.8895776017671201,0.015402791120131987
tau_bench,15,14,cbuc,0.14166151438951968,7.622057821987785,51.19441816314138,6,0,0,0.8895776017671201,0.7479160873776004
tau_bench,15,14,cbuc_aggr,0.1586038187694977,5.8401347418764065,51.19441816314138,6,0,0,0.8895776017671201,0.7309737829976224
tau_bench,15,15,react_capped,0.8050130222412043,43.15562595356822,41.42545100937133,9,1,0,0.8433621821611297,0.03834915991992538
tau_bench,15,15,bwk_vanilla,0.564395902641974,45.41668516359311,41.42545100937133,9,1,0,0.8433621821611297,0.27896627951915565
tau_bench,15,15,cbuc,0.9320435313340861,30.469498009169854,41.42545100937133,15,0,0,0.8433621821611297,-0.08868134917295645
tau_bench,15,15,cbuc_aggr,0.9824164307203309,29.131347596066185,41.42545100937133,18,0,0,0.8433621821611297,-0.13905424855920123
tau_bench,15,16,react_capped,0.8729094049210485,46.67406146349215,45.66679879474948,9,1,0,0.9463539134215169,0.07344450850046835
tau_bench,15,16,bwk_vanilla,0.9183552561002554,45.277650371344905,45.66679879474948,11,0,0,0.9463539134215169,0.0279986573212615
tau_bench,15,16,cbuc,0.2627643493070412,11.641551956581754,45.66679879474948,6,0,0,0.9463539134215169,0.6835895641144757
tau_bench,15,16,cbuc_aggr,0.20864964850874657,7.897129002968674,45.66679879474948,6,0,0,0.9463539134215169,0.7377042649127703
tau_bench,15,17,react_capped,0.98771729426201,53.29750675811523,41.99798183483279,12,1,0,0.9747187391830391,-0.012998555078970964
tau_bench,15,17,bwk_vanilla,0.8980302721562391,43.87107219292469,41.99798183483279,10,1,0,0.9747187391830391,0.07668846702679999
tau_bench,15,17,cbuc,0.991644497281972,22.318673067367598,41.99798183483279,14,0,0,0.9747187391830391,-0.01692575809893293
tau_bench,15,17,cbuc_aggr,0.949422863510794,18.944411913712447,41.99798183483279,12,0,0,0.9747187391830391,0.025295875672245116
tau_bench,15,18,react_capped,0.6728440254845511,67.20819592030404,47.17482795984355,6,1,0,0.9668186444478242,0.29397461896327304
tau_bench,15,18,bwk_vanilla,0.9448367563706587,47.40123786733237,47.17482795984355,9,1,0,0.9668186444478242,0.0219818880771655
tau_bench,15,18,cbuc,0.9998961662876454,15.501924535662843,47.17482795984355,14,0,0,0.9668186444478242,-0.03307752183982127
tau_bench,15,18,cbuc_aggr,0.9999954119548994,24.4902933476845,47.17482795984355,17,0,0,0.9668186444478242,-0.03317676750707521
tau_bench,15,19,react_capped,0.9112658942128561,35.52076242112056,34.470576441493456,9,1,0,0.9176021844060037,0.006336290193147631
tau_bench,15,19,bwk_vanilla,0.9743784394925352,40.603391228898744,34.470576441493456,13,1,0,0.9176021844060037,-0.0567762550865315
tau_bench,15,19,cbuc,0.7869572562636094,17.004525872270822,34.470576441493456,12,0,0,0.9176021844060037,0.13064492814239437
tau_bench,15,19,cbuc_aggr,0.847841009616779,27.10652698024603,34.470576441493456,14,0,0,0.9176021844060037,0.06976117478922472
tau_bench,15,20,react_capped,0.049524842846778605,50.42115874335279,42.517309339546394,2,1,0,0.9682057825403374,0.9186809396935588
tau_bench,15,20,bwk_vanilla,0.9703403973584667,42.17734065321958,42.517309339546394,10,0,0,0.9682057825403374,-0.0021346148181292657
tau_bench,15,20,cbuc,0.08418569552904187,17.574563668799435,42.517309339546394,6,0,0,0.9682057825403374,0.8840200870112955
tau_bench,15,20,cbuc_aggr,0.1203778949571288,20.193932823667694,42.517309339546394,6,0,0,0.9682057825403374,0.8478278875832086
tau_bench,15,21,react_capped,0.9059587464502331,52.377318844637415,47.30540608003071,12,1,0,0.8892485545415044,-0.01671019190872869
tau_bench,15,21,bwk_vanilla,0.8876021878177587,47.585941413194114,47.30540608003071,13,1,0,0.8892485545415044,0.0016463667237457402
tau_bench,15,21,cbuc,0.2784988372262872,23.184095727851233,47.30540608003071,6,0,0,0.8892485545415044,0.6107497173152172
tau_bench,15,21,cbuc_aggr,0.165711719033092,21.007164939207925,47.30540608003071,6,0,0,0.8892485545415044,0.7235368355084124
tau_bench,15,22,react_capped,0.9620239133856678,45.23588054013996,43.02569624058856,10,1,0,0.9660823089012012,0.004058395515533331
tau_bench,15,22,bwk_vanilla,0.43813221733514374,45.378290600161385,43.02569624058856,4,1,0,0.9660823089012012,0.5279500915660574
tau_bench,15,22,cbuc,0.9987546314608166,31.98043591230069,43.02569624058856,25,0,0,0.9660823089012012,-0.032672322559615385
tau_bench,15,22,cbuc_aggr,0.9997603910518964,41.85878313045332,43.02569624058856,35,0,0,0.9660823089012012,-0.03367808215069523
tau_bench,15,23,react_capped,0.8701805703434368,48.12466153496333,40.65404885551264,10,1,0,0.9748074742616992,0.10462690391826246
tau_bench,15,23,bwk_vanilla,0.9878755778951163,40.295666681916515,40.65404885551264,13,0,0,0.9748074742616992,-0.013068103633417039
tau_bench,15,23,cbuc,0.9999998386320783,27.158166917714762,40.65404885551264,23,0,0,0.9748074742616992,-0.025192364370379083
tau_bench,15,23,cbuc_aggr,0.9999999609693139,37.22212954071435,40.65404885551264,25,0,0,0.9748074742616992,-0.025192486707614647
tau_bench,15,24,react_capped,0.902291908592376,56.74449847675554,53.91876566896286,9,1,0,0.9633312534293516,0.061039344836975595
tau_bench,15,24,bwk_vanilla,0.8335102123422327,57.712801131190176,53.91876566896286,10,1,0,0.9633312534293516,0.1298210410871189
tau_bench,15,24,cbuc,0.9799204649794534,34.558398522151926,53.91876566896286,13,0,0,0.9633312534293516,-0.016589211550101846
tau_bench,15,24,cbuc_aggr,0.9799248674445517,24.776761012225016,53.91876566896286,11,0,0,0.9633312534293516,-0.016593614015200098
tau_bench,15,25,react_capped,0.9433428906928321,48.26270122032383,42.299218638937944,12,1,0,0.9833545451977389,0.040011654504906846
tau_bench,15,25,bwk_vanilla,0.972628830042417,41.92916918741637,42.299218638937944,8,0,0,0.9833545451977389,0.010725715155321947
tau_bench,15,25,cbuc,0.9999970785094223,28.2933039135307,42.299218638937944,21,0,0,0.9833545451977389,-0.016642533311683416
tau_bench,15,25,cbuc_aggr,0.9999998931113382,40.09681618084152,42.299218638937944,27,0,0,0.9833545451977389,-0.016645347913599284
tau_bench,15,26,react_capped,0.9138067882528437,55.26000543427166,43.8302814330401,10,1,0,0.9283943321478669,0.014587543895023258
tau_bench,15,26,bwk_vanilla,0.769432979955827,43.73403199552413,43.8302814330401,7,0,0,0.9283943321478669,0.15896135219203988
tau_bench,15,26,cbuc,0.3102994103268958,21.448367552018432,43.8302814330401,6,0,0,0.9283943321478669,0.6180949218209711
tau_bench,15,26,cbuc_aggr,0.8784492804216628,39.98876456960618,43.8302814330401,15,0,0,0.9283943321478669,0.049945051726204115
tau_bench,15,27,react_capped,0.9488364583325043,37.79830504007373,35.93594340959997,9,1,0,0.9661501915148668,0.017313733182362512
tau_bench,15,27,bwk_vanilla,0.6280389933678086,35.15381022978373,35.93594340959997,7,0,0,0.9661501915148668,0.33811119814705826
tau_bench,15,27,cbuc,0.976649599236807,26.047397361806006,35.93594340959997,16,0,0,0.9661501915148668,-0.010499407721940246
tau_bench,15,27,cbuc_aggr,0.9133634620436593,33.720257982979376,35.93594340959997,17,0,0,0.9661501915148668,0.05278672947120755
tau_bench,15,28,react_capped,0.5022478955392033,50.03086361375779,43.983204501293486,10,1,0,0.9574408880274813,0.45519299248827794
tau_bench,15,28,bwk_vanilla,0.8011368196126398,44.53775442967411,43.983204501293486,6,1,0,0.9574408880274813,0.15630406841484146
tau_bench,15,28,cbuc,0.9997889575604822,19.248233245579303,43.983204501293486,13,0,0,0.9574408880274813,-0.042348069533000965
tau_bench,15,28,cbuc_aggr,0.9992602867884064,30.62193344324966,43.983204501293486,17,0,0,0.9574408880274813,-0.04181939876092511
tau_bench,15,29,react_capped,0.9180493988457159,50.3395879996713,47.980054515124735,8,1,0,0.8816222003467152,-0.03642719849900067
tau_bench,15,29,bwk_vanilla,0.676716594729553,47.41371585065351,47.980054515124735,7,0,0,0.8816222003467152,0.2049056056171622
tau_bench,15,29,cbuc,0.06018717875572854,10.611452026250142,47.980054515124735,6,0,0,0.8816222003467152,0.8214350215909867
tau_bench,15,29,cbuc_aggr,0.26761924249380664,10.008866628840796,47.980054515124735,6,0,0,0.8816222003467152,0.6140029578529086
tau_bench,15,30,react_capped,0.8149143057621211,39.293600561337286,38.79475367170346,8,1,0,0.9144340190023222,0.09951971324020115
tau_bench,15,30,bwk_vanilla,0.5677566370996819,43.938271872837866,38.79475367170346,4,1,0,0.9144340190023222,0.3466773819026403
tau_bench,15,30,cbuc,0.9997767097585025,22.96486922321094,38.79475367170346,23,0,0,0.9144340190023222,-0.08534269075618028
tau_bench,15,30,cbuc_aggr,0.999937623202749,27.663319532114812,38.79475367170346,24,0,0,0.9144340190023222,-0.0855036042004268
tau_bench,15,31,react_capped,0.9436633716079665,54.98939639225743,49.26436548798729,8,1,0,0.9617503665035466,0.018086994895580077
tau_bench,15,31,bwk_vanilla,0.7545797418900279,49.55974600485361,49.26436548798729,6,1,0,0.9617503665035466,0.20717062461351876
tau_bench,15,31,cbuc,0.03316853105915463,8.936619447107747,49.26436548798729,6,0,0,0.9617503665035466,0.928581835444392
tau_bench,15,31,cbuc_aggr,0.07724355746093015,8.12319977270009,49.26436548798729,6,0,0,0.9617503665035466,0.8845068090426165
tau_bench,15,32,react_capped,0.7867010887380821,70.08230198382006,59.119938000115596,11,1,0,0.923598027357526,0.13689693861944396
tau_bench,15,32,bwk_vanilla,0.7886228495579798,58.28717482596159,59.119938000115596,10,0,0,0.923598027357526,0.13497517779954626
tau_bench,15,32,cbuc,0.040902251310750204,20.160735018333117,59.119938000115596,6,0,0,0.923598027357526,0.8826957760467758
tau_bench,15,32,cbuc_aggr,0.2572184886063382,47.313209187316566,59.119938000115596,6,0,0,0.923598027357526,0.6663795387511878
tau_bench,15,33,react_capped,0.9491109586093283,37.232550100522964,36.76955640125964,11,1,0,0.9736393925633624,0.024528433954034146
tau_bench,15,33,bwk_vanilla,0.9817707945031916,37.75270980684313,36.76955640125964,9,1,0,0.9736393925633624,-0.008131401939829197
tau_bench,15,33,cbuc,0.9999848557558435,27.29080722374981,36.76955640125964,17,0,0,0.9736393925633624,-0.0263454631924811
tau_bench,15,33,cbuc_aggr,0.9999998843432368,35.24120608077144,36.76955640125964,24,0,0,0.9736393925633624,-0.02636049177987443
tau_bench,15,34,react_capped,0.9637603821548135,50.3593579713706,47.884125402147234,12,1,0,0.9769793526840651,0.013218970529251584
tau_bench,15,34,bwk_vanilla,0.8189571177361389,54.8997978993378,47.884125402147234,3,1,0,0.9769793526840651,0.15802223494792622
tau_bench,15,34,cbuc,0.16664906944994506,7.800105537975933,47.884125402147234,6,0,0,0.9769793526840651,0.81033028323412
tau_bench,15,34,cbuc_aggr,0.08030512399532108,5.9929708351699915,47.884125402147234,6,0,0,0.9769793526840651,0.896674228688744
tau_bench,15,35,react_capped,0.6926903127172457,54.763713812529105,48.18726725439237,9,1,0,0.8054296094295391,0.11273929671229344
tau_bench,15,35,bwk_vanilla,0.569080182320042,48.2343026226358,48.18726725439237,9,1,0,0.8054296094295391,0.23634942710949713
tau_bench,15,35,cbuc,0.14687546914134364,7.812993899606893,48.18726725439237,6,0,0,0.8054296094295391,0.6585541402881955
tau_bench,15,35,cbuc_aggr,0.6621551095665548,23.806266712331066,48.18726725439237,14,0,0,0.8054296094295391,0.14327449986298435
tau_bench,15,36,react_capped,0.6652305154805456,55.415861888712925,49.66019500122342,11,1,0,0.9225639912058654,0.25733347572531984
tau_bench,15,36,bwk_vanilla,0.9742702725201775,49.23111789831687,49.66019500122342,13,0,0,0.9225639912058654,-0.0517062813143121
tau_bench,15,36,cbuc,0.9902689195125756,37.23095959717916,49.66019500122342,24,0,0,0.9225639912058654,-0.06770492830671015
tau_bench,15,36,cbuc_aggr,0.9997552280048547,48.13209172087542,49.66019500122342,39,0,0,0.9225639912058654,-0.07719123679898932
tau_bench,15,37,react_capped,0.8713777498811727,50.8401446893624,50.811960198594505,9,1,0,0.9253268590562214,0.05394910917504869
tau_bench,15,37,bwk_vanilla,0.9236815897996912,55.33154443111647,50.811960198594505,11,1,0,0.9253268590562214,0.0016452692565301907
tau_bench,15,37,cbuc,0.9956905409695793,34.74706054293462,50.811960198594505,12,0,0,0.9253268590562214,-0.07036368191335796
tau_bench,15,37,cbuc_aggr,0.9999380104525066,23.760599983112755,50.811960198594505,13,0,0,0.9253268590562214,-0.07461115139628527
tau_bench,15,38,react_capped,0.3791816642745416,101.23349911902535,44.60123057145743,6,1,0,0.9499051126959828,0.5707234484214412
tau_bench,15,38,bwk_vanilla,0.8836082910751727,44.16013290212638,44.60123057145743,9,0,0,0.9499051126959828,0.06629682162081008
tau_bench,15,38,cbuc,0.9986038981521679,32.91760785369332,44.60123057145743,33,0,0,0.9499051126959828,-0.04869878545618511
tau_bench,15,38,cbuc_aggr,0.9995966165062216,34.26259391503758,44.60123057145743,35,0,0,0.9499051126959828,-0.04969150381023879
tau_bench,15,39,react_capped,0.9402794835501385,55.127091489263805,45.406521454596025,11,1,0,0.9365782035960208,-0.00370127995411762
tau_bench,15,39,bwk_vanilla,0.4178884385934334,53.944702019235265,45.406521454596025,5,1,0,0.9365782035960208,0.5186897650025875
tau_bench,15,39,cbuc,0.8870700665849388,31.915366698919435,45.406521454596025,9,0,0,0.9365782035960208,0.04950813701108203
tau_bench,15,39,cbuc_aggr,0.9299534207852682,41.99127750667929,45.406521454596025,10,0,0,0.9365782035960208,0.006624782810752627
tau_bench,15,40,react_capped,0.7836328948722673,45.49079793478294,42.130332297250575,7,1,0,0.9781170327273541,0.19448413785508678
tau_bench,15,40,bwk_vanilla,0.9728115085022985,42.544989324510425,42.130332297250575,10,1,0,0.9781170327273541,0.005305524225055591
tau_bench,15,40,cbuc,0.9544643840956211,29.776173966100878,42.130332297250575,6,0,0,0.9781170327273541,0.023652648631732998
tau_bench,15,40,cbuc_aggr,0.9983619631163065,25.613270628259954,42.130332297250575,11,0,0,0.9781170327273541,-0.020244930388952476
tau_bench,15,41,react_capped,0.9089204806050106,43.00953459613751,38.496894808303416,12,1,0,0.9336956971362184,0.024775216531207733
tau_bench,15,41,bwk_vanilla,0.8287973815509767,37.55632052296329,38.496894808303416,8,0,0,0.9336956971362184,0.10489831558524165
tau_bench,15,41,cbuc,0.9991540572424528,28.287938177602566,38.496894808303416,21,0,0,0.9336956971362184,-0.0654583601062344
tau_bench,15,41,cbuc_aggr,0.9999476172641676,37.036664265309746,38.496894808303416,26,0,0,0.9336956971362184,-0.06625192012794923
tau_bench,15,42,react_capped,0.7717244034871452,48.05457404967754,44.94495627438954,10,1,0,0.9561160685171461,0.18439166503000093
tau_bench,15,42,bwk_vanilla,0.9505274814595043,45.12377559149555,44.94495627438954,10,1,0,0.9561160685171461,0.0055885870576418695
tau_bench,15,42,cbuc,0.9993952039825142,13.447267043303595,44.94495627438954,12,0,0,0.9561160685171461,-0.0432791354653681
tau_bench,15,42,cbuc_aggr,0.9998791168106332,21.068473500486654,44.94495627438954,15,0,0,0.9561160685171461,-0.043763048293487095
tau_bench,15,43,react_capped,0.8210619538251943,47.62116008349399,47.53429072159878,8,1,0,0.9292707522710996,0.10820879844590525
tau_bench,15,43,bwk_vanilla,0.8769012775982935,50.37997014785742,47.53429072159878,8,1,0,0.9292707522710996,0.05236947467280606
tau_bench,15,43,cbuc,0.9999869677744618,35.4918386391298,47.53429072159878,21,0,0,0.9292707522710996,-0.07071621550336227
tau_bench,15,43,cbuc_aggr,0.9999999854936469,46.99639666088206,47.53429072159878,29,0,0,0.9292707522710996,-0.07072923322254732
tau_bench,15,44,react_capped,0.46858159044095127,49.07230206310622,45.56528190754448,9,1,0,0.8903283363915564,0.42174674595060513
tau_bench,15,44,bwk_vanilla,0.8454109234984255,56.858106444476334,45.56528190754448,9,1,0,0.8903283363915564,0.04491741289313089
tau_bench,15,44,cbuc,0.9999995193577799,34.89941027158788,45.56528190754448,27,0,0,0.8903283363915564,-0.10967118296622347
tau_bench,15,44,cbuc_aggr,0.9998517527482997,43.55963445753805,45.56528190754448,23,0,0,0.8903283363915564,-0.10952341635674334
tau_bench,15,45,react_capped,0.7475743856393686,38.83474460078078,38.26247142367594,10,1,0,0.9726190191845913,0.22504463354522264
tau_bench,15,45,bwk_vanilla,0.9599467952812158,37.8389993863445,38.26247142367594,11,0,0,0.9726190191845913,0.012672223903375412
tau_bench,15,45,cbuc,0.9996759462819286,15.860353111917332,38.26247142367594,13,0,0,0.9726190191845913,-0.027056927097337313
tau_bench,15,45,cbuc_aggr,0.9998874711258613,20.228227125195968,38.26247142367594,14,0,0,0.9726190191845913,-0.027268451941270033
tau_bench,15,46,react_capped,0.8307852164871883,51.86646975052756,49.73816776756121,11,1,0,0.9444476577701357,0.11366244128294745
tau_bench,15,46,bwk_vanilla,0.982640760352333,49.56917369371078,49.73816776756121,12,0,0,0.9444476577701357,-0.038193102582197325
tau_bench,15,46,cbuc,0.9999998693691868,38.46374984578308,49.73816776756121,27,0,0,0.9444476577701357,-0.055552211599051105
tau_bench,15,46,cbuc_aggr,0.9999999997899232,47.047540495106176,49.73816776756121,34,0,0,0.9444476577701357,-0.055552342019787426
tau_bench,15,47,react_capped,0.8305503265565695,44.32552765623073,42.865561448215985,9,1,0,0.939316259023349,0.10876593246677957
tau_bench,15,47,bwk_vanilla,0.8851957792094507,42.38808326692274,42.865561448215985,10,0,0,0.939316259023349,0.05412047981389834
tau_bench,15,47,cbuc,0.9998617580060267,30.752299111339116,42.865561448215985,20,0,0,0.939316259023349,-0.06054549898267769
tau_bench,15,47,cbuc_aggr,0.9993497156562219,28.749841112270985,42.865561448215985,17,0,0,0.939316259023349,-0.06003345663287285
tau_bench,15,48,react_capped,0.8596132883479588,49.05197841887011,40.582867021372486,7,1,0,0.9509454178227856,0.09133212947482683
tau_bench,15,48,bwk_vanilla,0.9637192123941065,40.96837095628148,40.582867021372486,13,1,0,0.9509454178227856,-0.012773794571320884
tau_bench,15,48,cbuc,0.997276241944899,34.329283783702664,40.582867021372486,15,0,0,0.9509454178227856,-0.04633082412211331
tau_bench,15,48,cbuc_aggr,0.9991162994062232,39.52654467404757,40.582867021372486,19,0,0,0.9509454178227856,-0.04817088158343752
tau_bench,15,49,react_capped,0.9703384798396251,59.09246670956978,53.84777518428604,11,1,0,0.9706569862916211,0.0003185064519960479
tau_bench,15,49,bwk_vanilla,0.5542613427886038,57.33306476736493,53.84777518428604,6,1,0,0.9706569862916211,0.4163956435030173
tau_bench,15,49,cbuc,0.7095409739817085,12.656042480348036,53.84777518428604,9,0,0,0.9706569862916211,0.26111601230991266
tau_bench,15,49,cbuc_aggr,0.6968818994672328,24.553553070300996,53.84777518428604,12,0,0,0.9706569862916211,0.27377508682438834
bfcl_subset,40,0,react_capped,0.5210418473059124,31.268589690048472,23.46699140680422,5,1,0,0.9173042198574568,0.3962623725515444
bfcl_subset,40,0,bwk_vanilla,0.26568313225267337,23.33205824743545,23.46699140680422,7,0,0,0.9173042198574568,0.6516210876047834
bfcl_subset,40,0,cbuc,0.7974555610477714,13.81242937430454,23.46699140680422,9,0,0,0.9173042198574568,0.11984865880968543
bfcl_subset,40,0,cbuc_aggr,0.9464603643891428,21.27221083700435,23.46699140680422,13,0,0,0.9173042198574568,-0.029156144531686023
bfcl_subset,40,1,react_capped,0.28659197121304414,19.546890224428697,19.095338537900922,6,1,0,0.8930327769423907,0.6064408057293466
bfcl_subset,40,1,bwk_vanilla,0.4022058432045895,19.559907074402403,19.095338537900922,9,1,0,0.8930327769423907,0.4908269337378012
bfcl_subset,40,1,cbuc,0.29270309686804663,9.525152120314194,19.095338537900922,6,0,0,0.8930327769423907,0.6003296800743441
bfcl_subset,40,1,cbuc_aggr,0.1467429137001699,10.383937820899998,19.095338537900922,6,0,0,0.8930327769423907,0.7462898632422208
bfcl_subset,40,2,react_capped,0.4533961870851886,20.694275188420328,19.892942769582817,4,1,0,0.9518671453097832,0.49847095822459464
bfcl_subset,40,2,bwk_vanilla,0.6455098712667033,19.29537259343645,19.892942769582817,6,0,0,0.9518671453097832,0.3063572740430799
bfcl_subset,40,2,cbuc,0.7951438995150526,11.526431622033948,19.892942769582817,8,0,0,0.9518671453097832,0.15672324579473063
bfcl_subset,40,2,cbuc_aggr,0.9137528922606157,23.172592489419685,19.892942769582817,15,1,0,0.9518671453097832,0.03811425304916749
